transaction_id,customer_id,items,date,time,persona,customer_loyalty,store_location,payment_method
TXN_000889,CUST_0211,Vans Old Skool;Tommy Hilfiger Jacket;Face Cream;Perfume;Makeup Kit;Levi's Jeans;Yoga Mat;Polo Ralph Lauren Shirt,2025-02-17,14:21,Fashion Conscious,new,Store C,Credit Card
TXN_000890,CUST_0013,Nike Air Max,2025-05-23,14:04,Fashion Conscious,regular,Store C,Cash
TXN_000891,CUST_0173,Lawn Mower;Green Tea;Rice;Vegetables;Salmon;Food Processor;Milk,2025-02-12,21:29,Home Cook,regular,Store A,Credit Card
TXN_000892,CUST_0105,Bluetooth Speaker;RAM 16GB;PlayStation 5,2025-05-11,15:23,Tech Enthusiast,regular,Store B,Credit Card
TXN_000893,CUST_0031,Gym Bag;Tennis Racket;Basketball;Running Shoes,2025-05-07,19:04,Fitness Enthusiast,regular,Store C,Mobile Payment
TXN_000894,CUST_0049,Electric Toothbrush,2025-05-28,19:33,Fashion Conscious,new,Store B,Credit Card
TXN_000895,CUST_0001,Nike Hoodie;Skincare Set;Shampoo,2025-06-03,08:48,Fashion Conscious,vip,Online,Credit Card
TXN_000896,CUST_0232,Converse All Stars;Resistance Bands;Adidas Track Pants;Body Wash;Champion Hoodie;Yoga Mat,2025-03-02,10:49,Fashion Conscious,vip,Online,Cash
TXN_000897,CUST_0017,Under Armour T-Shirt;Gap Jeans;H&M T-Shirt;Adidas Ultraboost;Polo Ralph Lauren Shirt;Zara Dress;Nike Hoodie;Tommy Hilfiger Jacket;Ray-Ban Sunglasses;Adidas Track Pants,2025-06-20,02:58,General Shopper,regular,Store B,Credit Card
TXN_000898,CUST_0035,Fitness Tracker;Basketball;Running Shoes,2025-07-02,19:45,Fitness Enthusiast,vip,Store C,Debit Card
TXN_000899,CUST_0053,Biography;Nuts Mix,2025-06-02,13:11,Book Lover,vip,Online,Cash
TXN_000900,CUST_0013,Skincare Set;Conditioner,2025-03-13,08:18,Fashion Conscious,regular,Store C,Debit Card
TXN_000901,CUST_0094,Olive Oil;Fruits,2025-02-25,10:13,Book Lover,regular,Store A,Debit Card
TXN_000902,CUST_0072,AirPods Pro;iPhone 15;PlayStation 5,2025-05-14,17:27,Tech Enthusiast,regular,Online,Cash
TXN_000903,CUST_0042,Cheese;Cereal;Fruits;Flower Pots;Plant Fertilizer;Protein Bars;Tomato Sauce;Pasta;Quinoa;Organic Coffee;Butter,2025-06-21,10:47,Home Cook,new,Store A,Debit Card
TXN_000904,CUST_0048,Garden Tools Set;Outdoor Furniture;Garden Hose;Honey;Lawn Mower,2025-03-05,18:29,Home Cook,vip,Store A,Debit Card
TXN_000905,CUST_0226,Running Shoes;Toothpaste;Golf Balls;Skincare Set,2025-05-07,16:41,Fitness Enthusiast,new,Store C,Cash
TXN_000906,CUST_0194,Toaster;Coffee Maker;Stand Mixer;Instant Pot;Solar Lights;Fruits;Tomato Sauce,2025-05-20,17:35,Home Cook,new,Store C,Cash
TXN_000907,CUST_0093,Sunscreen,2025-02-27,04:13,Fashion Conscious,regular,Store C,Cash
TXN_000908,CUST_0055,H&M T-Shirt;Ray-Ban Sunglasses;Dark Chocolate,2025-05-16,18:15,Fashion Conscious,vip,Online,Debit Card
TXN_000909,CUST_0211,Face Cream;Calvin Klein Underwear;Adidas Track Pants;Polo Ralph Lauren Shirt;Electric Toothbrush;Skincare Set,2025-06-16,06:07,Fashion Conscious,new,Store B,Debit Card
TXN_000910,CUST_0005,Cheese;Quinoa;Peanut Butter;Yogurt;Nuts Mix;Blender,2025-02-01,15:16,Home Cook,vip,Store C,Cash
TXN_000911,CUST_0172,Apple Watch;Gaming Keyboard;Samsung Galaxy S24;iPad;4K Monitor;AirPods Pro;Webcam,2025-01-26,19:25,Tech Enthusiast,vip,Store A,Credit Card
TXN_000912,CUST_0094,Orange Juice,2025-04-22,05:58,Book Lover,regular,Store C,Mobile Payment
TXN_000913,CUST_0136,Electric Toothbrush;Conditioner;Converse All Stars,2025-04-05,21:26,Fashion Conscious,regular,Store C,Mobile Payment
TXN_000914,CUST_0063,Organic Coffee;Adidas Ultraboost;Nike Socks;Levi's Jeans;Under Armour T-Shirt;Chicken Breast;Zara Dress;Tommy Hilfiger Jacket,2025-05-15,05:48,General Shopper,new,Store B,Debit Card
TXN_000915,CUST_0065,Instant Pot;Nuts Mix;Air Fryer;Green Tea;Olive Oil;Toaster;Cheese;Organic Coffee;Rice,2025-03-01,14:47,Home Cook,vip,Store B,Debit Card
TXN_000916,CUST_0057,Body Wash;Shampoo;Face Cream;Adidas Ultraboost;Resistance Bands,2025-05-14,17:50,Fashion Conscious,new,Store C,Credit Card
TXN_000917,CUST_0087,Hair Dryer;Toothpaste;Protein Powder,2025-07-02,17:18,Fashion Conscious,new,Online,Debit Card
TXN_000918,CUST_0017,Hair Dryer,2025-06-30,20:15,General Shopper,regular,Online,Debit Card
TXN_000919,CUST_0018,"Smart TV 55"";Peanut Butter",2025-03-05,12:47,Tech Enthusiast,vip,Online,Credit Card
TXN_000920,CUST_0062,Science Fiction Novel;Dark Chocolate;Salmon,2025-05-24,09:16,Book Lover,regular,Store C,Credit Card
TXN_000921,CUST_0069,Science Fiction Novel,2025-04-10,17:09,Book Lover,regular,Online,Debit Card
TXN_000922,CUST_0067,Garden Hose;Cereal;Butter;Dark Chocolate;Organic Coffee;Pasta;Yogurt;Outdoor Furniture;Microwave;Vegetables;Coffee Maker,2025-03-13,08:41,Home Cook,regular,Store B,Debit Card
TXN_000923,CUST_0069,Bread;Science Fiction Novel,2025-01-27,08:03,Book Lover,regular,Online,Mobile Payment
TXN_000924,CUST_0178,Sony WH-1000XM5;Graphics Card RTX 4070;Samsung Watch;Nintendo Switch,2025-02-03,11:26,Tech Enthusiast,new,Store A,Credit Card
TXN_000925,CUST_0005,Organic Coffee;Stand Mixer;Flower Pots,2025-02-20,14:52,Home Cook,vip,Store C,Debit Card
TXN_000926,CUST_0171,BBQ Grill;Butter;Patio Umbrella;Protein Bars;Air Fryer;Garden Tools Set;Vacuum Cleaner;Microwave;Coffee Maker;Rice,2025-06-08,16:42,Home Cook,regular,Store A,Debit Card
TXN_000927,CUST_0110,Garden Hose;Flower Pots;Butter;Salmon;Coffee Maker;Rice;Nuts Mix;Electric Kettle;Face Cream,2025-03-11,08:08,Home Cook,regular,Online,Cash
TXN_000928,CUST_0014,Butter;Blender;Orange Juice;Eggs;Solar Lights;Toaster;Fruits;Nuts Mix;Electric Kettle;Air Fryer,2025-07-07,09:46,Home Cook,vip,Store C,Credit Card
TXN_000929,CUST_0011,Yogurt;Plant Fertilizer;Outdoor Furniture;Toaster;Vegetables;Microwave;Milk;BBQ Grill;Coffee Maker;Electric Kettle;Fruits,2025-05-12,15:07,Home Cook,vip,Store A,Debit Card
TXN_000930,CUST_0014,Blender;Stand Mixer;Solar Lights;Salmon;Milk;Quinoa;Eggs;Fruits;Food Processor,2025-03-26,13:01,Home Cook,vip,Store B,Debit Card
TXN_000931,CUST_0053,Yogurt;Orange Juice,2025-03-23,14:27,Book Lover,vip,Store A,Credit Card
TXN_000932,CUST_0247,Backpack,2025-03-05,15:24,Fitness Enthusiast,new,Store B,Credit Card
TXN_000933,CUST_0223,Biography;Harry Potter Series;Cheese;Organic Coffee,2025-02-19,17:11,Book Lover,regular,Store C,Credit Card
TXN_000934,CUST_0075,Outdoor Furniture;Cheese;Yogurt;Pasta;Toaster;Solar Lights;Microwave;BBQ Grill,2025-04-09,14:52,Home Cook,vip,Store B,Cash
TXN_000935,CUST_0234,AirPods Pro;MacBook Pro;iPad;Microsoft Surface,2025-07-15,11:32,Tech Enthusiast,regular,Store A,Cash
TXN_000936,CUST_0070,RAM 16GB;USB-C Cable;External SSD;MacBook Pro;Bluetooth Speaker;Xbox Series X,2025-03-08,11:03,Tech Enthusiast,regular,Store A,Credit Card
TXN_000937,CUST_0005,Yogurt;Pasta;Toaster;Honey;Cereal;Protein Bars;Stand Mixer;Vacuum Cleaner;Tomato Sauce,2025-04-03,14:55,Home Cook,vip,Store A,Credit Card
TXN_000938,CUST_0162,Electric Kettle;Fruits,2025-07-19,18:27,General Shopper,new,Store C,Credit Card
TXN_000939,CUST_0002,Self-Help Book;Eggs;Protein Bars,2025-06-05,13:27,Book Lover,new,Store A,Cash
TXN_000940,CUST_0104,iPad Mini;AirPods Pro;Wireless Charger,2025-03-04,13:03,Tech Enthusiast,regular,Online,Credit Card
TXN_000941,CUST_0162,Backpack;Camping Tent;Snowboard;Surfboard;Mountain Bike,2025-02-13,17:14,General Shopper,new,Store B,Cash
TXN_000942,CUST_0057,Toothpaste;Zara Dress;Dumbbells,2025-05-29,14:54,Fashion Conscious,new,Online,Credit Card
TXN_000943,CUST_0162,Snowboard;Golf Balls,2025-04-04,18:45,General Shopper,new,Online,Debit Card
TXN_000944,CUST_0022,Vitamins;Makeup Kit,2025-07-07,20:14,Fitness Enthusiast,regular,Online,Credit Card
TXN_000945,CUST_0134,Milk,2025-07-10,16:15,Book Lover,regular,Online,Debit Card
TXN_000946,CUST_0037,Science Fiction Novel;The Great Gatsby;The Da Vinci Code;Eggs,2025-03-20,14:51,Book Lover,new,Store A,Credit Card
TXN_000947,CUST_0173,Olive Oil;Coffee Maker;Blender;Quinoa;Cheese,2025-04-07,09:36,Home Cook,regular,Store B,Debit Card
TXN_000948,CUST_0012,Garden Hose;Garden Tools Set;Lawn Mower;Orange Juice;Outdoor Furniture;Protein Bars;Instant Pot;BBQ Grill;Stand Mixer;Vegetables,2025-07-23,19:24,Home Cook,regular,Store B,Debit Card
TXN_000949,CUST_0077,Tomato Sauce;Cheese;Food Processor;Stand Mixer;Outdoor Furniture;Eggs;Flower Pots;Fruits;Rice;Plant Fertilizer,2025-06-05,16:06,Home Cook,new,Store B,Cash
TXN_000950,CUST_0239,Food Processor;Air Fryer;Patio Umbrella;Rice Cooker;BBQ Grill;Chicken Breast;Peanut Butter;Blender;Toaster;Honey,2025-05-15,20:24,Home Cook,new,Store C,Mobile Payment
TXN_000951,CUST_0062,Nuts Mix;Orange Juice,2025-06-13,14:40,Book Lover,regular,Store C,Credit Card
TXN_000952,CUST_0092,The Great Gatsby;Harry Potter Series,2025-04-24,20:34,Book Lover,vip,Store C,Mobile Payment
TXN_000953,CUST_0095,Microsoft Surface;4K Monitor;Gaming Keyboard;AirPods Pro;Dell XPS 13,2025-07-22,06:08,Tech Enthusiast,regular,Online,Credit Card
TXN_000954,CUST_0111,Face Cream;Perfume,2025-04-09,15:06,Fashion Conscious,regular,Store C,Cash
TXN_000955,CUST_0075,Milk;Olive Oil;Lawn Mower;Fruits,2025-05-31,15:37,Home Cook,vip,Store C,Debit Card
TXN_000956,CUST_0113,Sleeping Bag;Resistance Bands,2025-03-06,17:39,Fitness Enthusiast,regular,Online,Mobile Payment
TXN_000957,CUST_0150,Converse All Stars;Supplement Pills,2025-03-19,13:07,Fashion Conscious,regular,Store C,Credit Card
TXN_000958,CUST_0229,Fruits;Self-Help Book;Cookbook;Pride and Prejudice,2025-06-25,17:00,Book Lover,new,Store A,Debit Card
TXN_000959,CUST_0104,"Gaming Keyboard;PlayStation 5;Power Bank;Smart TV 55""",2025-03-29,09:36,Tech Enthusiast,regular,Store C,Credit Card
TXN_000960,CUST_0046,Toaster;Milk;Protein Bars;Vegetables;Garden Tools Set;Solar Lights;Peanut Butter;Microwave;Butter;Blender,2025-02-13,15:17,Home Cook,new,Store B,Cash
TXN_000961,CUST_0058,Gaming Mouse;Gaming Keyboard;USB-C Cable;Apple Watch,2025-03-19,19:11,Tech Enthusiast,regular,Store C,Credit Card
TXN_000962,CUST_0113,Perfume;Gym Bag;Tennis Balls,2025-06-06,08:58,Fitness Enthusiast,regular,Online,Credit Card
TXN_000963,CUST_0100,Nike Socks;Polo Ralph Lauren Shirt;Zara Dress;Perfume,2025-07-23,17:25,Fashion Conscious,new,Store A,Mobile Payment
TXN_000964,CUST_0240,BBQ Grill;Green Tea;Vacuum Cleaner;Fruits;Blender;Bread;Eggs,2025-02-27,15:48,Home Cook,regular,Store B,Credit Card
TXN_000965,CUST_0217,Soccer Ball;Mountain Bike;Biography;Harry Potter Series,2025-02-12,23:19,General Shopper,regular,Store B,Credit Card
TXN_000966,CUST_0071,Food Processor;Garden Hose;BBQ Grill;Outdoor Furniture;Protein Bars;Dark Chocolate;Stand Mixer;Salmon,2025-03-25,13:33,Home Cook,regular,Store B,Credit Card
TXN_000967,CUST_0046,Cereal;Green Tea;Electric Kettle;Honey;Plant Fertilizer;Garden Hose;Lawn Mower;Microwave;Pasta,2025-07-23,16:46,Home Cook,new,Store B,Mobile Payment
TXN_000968,CUST_0119,Gap Jeans;Uniqlo Sweater,2025-04-26,19:43,Fashion Conscious,vip,Store C,Mobile Payment
TXN_000969,CUST_0237,Wireless Charger;iPad Mini;Webcam;PlayStation 5,2025-07-10,21:26,Tech Enthusiast,regular,Online,Credit Card
TXN_000970,CUST_0031,Swimming Goggles,2025-02-01,14:02,Fitness Enthusiast,regular,Store A,Mobile Payment
TXN_000971,CUST_0090,Yoga Mat;Backpack;Protein Powder,2025-03-26,13:04,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000972,CUST_0219,Coffee Maker;Plant Fertilizer;Vacuum Cleaner;Eggs,2025-05-16,09:55,Home Cook,new,Store A,Cash
TXN_000973,CUST_0016,Makeup Kit;Sunscreen,2025-04-24,16:04,Fitness Enthusiast,new,Online,Credit Card
TXN_000974,CUST_0170,Green Tea;Milk;Cereal;Cheese;Pasta;The Da Vinci Code;Shampoo,2025-02-13,22:07,Book Lover,regular,Store B,Credit Card
TXN_000975,CUST_0098,Patio Umbrella;Organic Coffee;Instant Pot;Air Fryer;Rice Cooker;Pasta;Rice,2025-05-01,12:27,Home Cook,new,Online,Credit Card
TXN_000976,CUST_0033,Vitamins;Water Bottle;Mountain Bike;Bike Helmet;Swimming Goggles;Makeup Kit,2025-02-14,07:20,Fitness Enthusiast,regular,Store C,Credit Card
TXN_000977,CUST_0069,Romance Novel;Yoga Mat,2025-05-23,19:30,Book Lover,regular,Store C,Credit Card
TXN_000978,CUST_0220,Vans Old Skool;AirPods Pro;Champion Hoodie,2025-03-15,14:01,General Shopper,regular,Online,Cash
TXN_000979,CUST_0066,AirPods Pro;Graphics Card RTX 4070,2025-03-11,16:44,Tech Enthusiast,new,Online,Mobile Payment
TXN_000980,CUST_0052,Salmon;Mystery Novel,2025-07-23,19:36,Book Lover,new,Store A,Debit Card
TXN_000981,CUST_0028,Face Cream;Fitness Tracker,2025-02-21,14:04,Fitness Enthusiast,vip,Online,Cash
TXN_000982,CUST_0035,Surfboard,2025-06-08,12:35,Fitness Enthusiast,vip,Store A,Debit Card
TXN_000983,CUST_0162,Patio Umbrella;Electric Kettle;Lawn Mower;BBQ Grill;Vacuum Cleaner;Garden Hose;Rice Cooker;Coffee Maker,2025-02-19,17:54,General Shopper,new,Store B,Debit Card
TXN_000984,CUST_0127,Tennis Racket;Body Wash;Snowboard;Bike Helmet,2025-02-03,13:26,Fitness Enthusiast,new,Online,Credit Card
TXN_000985,CUST_0107,Webcam;Samsung Galaxy S24,2025-04-15,15:04,Tech Enthusiast,regular,Store B,Credit Card
TXN_000986,CUST_0097,Blender;Outdoor Furniture;Electric Kettle,2025-05-10,12:32,General Shopper,regular,Online,Credit Card
TXN_000987,CUST_0113,Running Shoes;Hair Dryer;Sleeping Bag,2025-02-26,14:53,Fitness Enthusiast,regular,Online,Credit Card
TXN_000988,CUST_0124,Shampoo;Body Wash;Face Cream,2025-04-01,09:49,Fitness Enthusiast,regular,Store B,Mobile Payment
TXN_000989,CUST_0000,USB-C Cable;Bluetooth Speaker;Apple Watch;iPhone 15;Samsung Galaxy S24,2025-04-03,13:23,Tech Enthusiast,new,Store C,Credit Card
TXN_000990,CUST_0038,Cheese,2025-04-06,23:17,General Shopper,regular,Store C,Cash
TXN_000991,CUST_0104,Kindle;Gaming Mouse;PlayStation 5;Webcam,2025-01-25,17:48,Tech Enthusiast,regular,Online,Credit Card
TXN_000992,CUST_0121,Body Wash;Adidas Track Pants;Champion Hoodie;Supplement Pills,2025-05-04,14:17,Fashion Conscious,new,Store B,Debit Card
TXN_000993,CUST_0007,Kindle;Honey,2025-04-10,06:57,Tech Enthusiast,new,Store C,Credit Card
TXN_000994,CUST_0246,Sunscreen;Nike Socks;Nike Air Max;Under Armour T-Shirt;Uniqlo Sweater;Resistance Bands,2025-04-03,09:42,Fashion Conscious,vip,Store B,Mobile Payment
TXN_000995,CUST_0140,Cereal;Coffee Maker;Solar Lights;Organic Coffee;Rice,2025-03-29,14:29,Home Cook,regular,Online,Debit Card
TXN_000996,CUST_0070,Samsung Galaxy S24;iPad;4K Monitor;Gaming Keyboard;Samsung Watch,2025-05-28,15:45,Tech Enthusiast,regular,Store A,Cash
TXN_000997,CUST_0004,Webcam;Gaming Keyboard;Nintendo Switch;Microsoft Surface;iPad;Dell XPS 13,2025-05-29,15:06,Tech Enthusiast,new,Online,Debit Card
TXN_000998,CUST_0073,Graphics Card RTX 4070;Gaming Keyboard,2025-05-07,16:15,Tech Enthusiast,vip,Online,Credit Card
TXN_000999,CUST_0031,Hair Dryer;Perfume,2025-04-03,15:40,Fitness Enthusiast,regular,Store A,Credit Card
TXN_001000,CUST_0033,Golf Balls,2025-05-21,16:01,Fitness Enthusiast,regular,Store C,Cash
